bmi,goal,meal_time,recommendation
37,weight_loss,dinner,clear_soup_tofu
22,muscle_gain,breakfast,oatmeal_protein_shake
23,maintenance,lunch,dal_roti
36,weight_loss,lunch,clear_soup_crackers
39,weight_loss,dinner,soup_salad
31,weight_loss,dinner,roasted_cauliflower
24,maintenance,breakfast,muesli_milk
20,muscle_gain,breakfast,peanut_butter_toast
23,maintenance,dinner,baked_fish_veggies
24,maintenance,dinner,roti_vegetables
38,weight_loss,lunch,grilled_chicken_salad
21,muscle_gain,dinner,paneer_roti
23,muscle_gain,breakfast,oatmeal_protein_shake
28,weight_loss,breakfast,chia_pudding
17,muscle_gain,dinner,eggs_roti
18,muscle_gain,breakfast,oatmeal_protein_shake
35,weight_loss,dinner,soup_salad
40,weight_loss,dinner,soup_salad
19,muscle_gain,dinner,lentil_stew_rice
23,muscle_gain,breakfast,greek_yogurt_nuts
27,maintenance,dinner,cottage_cheese_salad
24,maintenance,breakfast,smoothie_oats
29,weight_loss,breakfast,chia_pudding
17,muscle_gain,breakfast,greek_yogurt_nuts
28,weight_loss,lunch,clear_soup_crackers
39,weight_loss,dinner,clear_soup_tofu
27,maintenance,breakfast,smoothie_oats
23,maintenance,dinner,baked_fish_veggies
22,muscle_gain,breakfast,peanut_butter_toast
21,muscle_gain,lunch,lentils_quinoa
37,weight_loss,dinner,boiled_vegetables
26,maintenance,breakfast,muesli_milk
22,muscle_gain,breakfast,paneer_paratha
18,muscle_gain,lunch,paneer_pulao
27,maintenance,lunch,rice_dal_salad
25,maintenance,breakfast,poha_with_peanuts
23,muscle_gain,dinner,grilled_chicken_sweet_potato
26,maintenance,dinner,tofu_stir_fry
23,muscle_gain,breakfast,greek_yogurt_nuts
39,weight_loss,breakfast,black_coffee_omelette
27,maintenance,dinner,cottage_cheese_salad
25,maintenance,breakfast,muesli_milk
35,weight_loss,dinner,roasted_cauliflower
21,muscle_gain,breakfast,peanut_butter_toast
23,muscle_gain,lunch,turkey_sandwich
26,maintenance,dinner,cottage_cheese_salad
17,muscle_gain,dinner,eggs_roti
40,weight_loss,dinner,soup_salad
19,muscle_gain,lunch,lentils_quinoa
22,maintenance,breakfast,avocado_toast
22,maintenance,breakfast,smoothie_oats
18,muscle_gain,breakfast,greek_yogurt_nuts
33,weight_loss,dinner,clear_soup_tofu
31,weight_loss,lunch,clear_soup_crackers
27,maintenance,dinner,vegetable_soup
34,weight_loss,dinner,soup_salad
27,maintenance,dinner,vegetable_soup
21,muscle_gain,breakfast,paneer_paratha
27,maintenance,dinner,baked_fish_veggies
31,weight_loss,lunch,sprouts_salad
17,muscle_gain,lunch,paneer_pulao
32,weight_loss,breakfast,black_coffee_omelette
34,weight_loss,dinner,roasted_cauliflower
40,weight_loss,lunch,grilled_chicken_salad
19,muscle_gain,lunch,lentils_quinoa
38,weight_loss,dinner,moong_dal_chilla
26,maintenance,dinner,baked_fish_veggies
26,maintenance,lunch,mixed_veg_curry_rice
20,muscle_gain,dinner,paneer_roti
36,weight_loss,lunch,grilled_chicken_salad
23,maintenance,dinner,vegetable_soup
26,maintenance,lunch,chickpea_salad
20,muscle_gain,lunch,lentils_quinoa
35,weight_loss,breakfast,chia_pudding
32,weight_loss,breakfast,chia_pudding
21,muscle_gain,lunch,turkey_sandwich
25,maintenance,dinner,vegetable_soup
27,maintenance,breakfast,smoothie_oats
18,muscle_gain,dinner,tofu_steak_rice
34,weight_loss,breakfast,fruit_bowl
23,maintenance,breakfast,poha_with_peanuts
23,muscle_gain,lunch,lentils_quinoa
38,weight_loss,lunch,clear_soup_crackers
28,weight_loss,dinner,roasted_cauliflower
19,muscle_gain,breakfast,paneer_paratha
19,muscle_gain,breakfast,greek_yogurt_nuts
35,weight_loss,dinner,clear_soup_tofu
22,muscle_gain,breakfast,paneer_paratha
30,weight_loss,dinner,roasted_cauliflower
23,muscle_gain,dinner,tofu_steak_rice
25,maintenance,lunch,dal_roti
38,weight_loss,lunch,salad_chicken
24,maintenance,dinner,tofu_stir_fry
25,maintenance,breakfast,oats_fruits
18,muscle_gain,breakfast,oatmeal_protein_shake
21,muscle_gain,breakfast,oatmeal_protein_shake
27,maintenance,lunch,mixed_veg_curry_rice
21,muscle_gain,breakfast,paneer_paratha
33,weight_loss,lunch,grilled_chicken_salad
17,muscle_gain,breakfast,oatmeal_protein_shake
24,maintenance,lunch,quinoa_bowl
27,maintenance,lunch,mixed_veg_curry_rice
39,weight_loss,dinner,soup_salad
23,maintenance,breakfast,muesli_milk
25,maintenance,dinner,tofu_stir_fry
34,weight_loss,lunch,vegetable_dalia
36,weight_loss,breakfast,oats_green_tea
22,muscle_gain,breakfast,oatmeal_protein_shake
21,muscle_gain,breakfast,oatmeal_protein_shake
21,muscle_gain,breakfast,oatmeal_protein_shake
31,weight_loss,dinner,boiled_vegetables
20,muscle_gain,dinner,paneer_roti
29,weight_loss,breakfast,oats_green_tea
24,maintenance,lunch,quinoa_bowl
23,maintenance,breakfast,smoothie_oats
35,weight_loss,lunch,grilled_chicken_salad
19,muscle_gain,breakfast,greek_yogurt_nuts
23,maintenance,dinner,tofu_stir_fry
23,maintenance,lunch,mixed_veg_curry_rice
37,weight_loss,lunch,grilled_chicken_salad
35,weight_loss,breakfast,oats_green_tea
20,muscle_gain,dinner,grilled_chicken_sweet_potato
17,muscle_gain,breakfast,greek_yogurt_nuts
19,muscle_gain,breakfast,paneer_paratha
32,weight_loss,lunch,vegetable_dalia
36,weight_loss,dinner,roasted_cauliflower
40,weight_loss,breakfast,chia_pudding
23,muscle_gain,breakfast,oatmeal_protein_shake
40,weight_loss,dinner,clear_soup_tofu
21,muscle_gain,lunch,chicken_rice
24,maintenance,breakfast,muesli_milk
20,muscle_gain,lunch,chicken_rice
38,weight_loss,breakfast,chia_pudding
32,weight_loss,breakfast,oats_green_tea
21,muscle_gain,breakfast,paneer_paratha
20,muscle_gain,lunch,beef_stir_fry
23,maintenance,lunch,rice_dal_salad
37,weight_loss,breakfast,chia_pudding
34,weight_loss,dinner,boiled_vegetables
23,muscle_gain,lunch,paneer_pulao
20,muscle_gain,lunch,chicken_rice
37,weight_loss,breakfast,boiled_eggs_spinach
21,muscle_gain,dinner,paneer_roti
33,weight_loss,breakfast,boiled_eggs_spinach
27,maintenance,dinner,tofu_stir_fry
32,weight_loss,breakfast,fruit_bowl
23,maintenance,breakfast,poha_with_peanuts
24,maintenance,dinner,baked_fish_veggies
29,weight_loss,lunch,salad_chicken
20,muscle_gain,breakfast,eggs_milk_banana
40,weight_loss,lunch,grilled_chicken_salad
35,weight_loss,breakfast,boiled_eggs_spinach
22,muscle_gain,breakfast,eggs_milk_banana
21,muscle_gain,breakfast,eggs_milk_banana
18,muscle_gain,dinner,lentil_stew_rice
28,weight_loss,dinner,soup_salad
28,weight_loss,dinner,soup_salad
24,maintenance,dinner,roti_vegetables
39,weight_loss,dinner,soup_salad
38,weight_loss,dinner,boiled_vegetables
39,weight_loss,lunch,clear_soup_crackers
19,muscle_gain,dinner,tofu_steak_rice
18,muscle_gain,lunch,lentils_quinoa
35,weight_loss,dinner,soup_salad
17,muscle_gain,lunch,fish_rice
23,maintenance,dinner,cottage_cheese_salad
31,weight_loss,breakfast,fruit_bowl
26,maintenance,breakfast,muesli_milk
31,weight_loss,breakfast,oats_green_tea
39,weight_loss,breakfast,oats_green_tea
26,maintenance,lunch,mixed_veg_curry_rice
39,weight_loss,lunch,clear_soup_crackers
20,muscle_gain,breakfast,paneer_paratha
24,maintenance,breakfast,muesli_milk
39,weight_loss,breakfast,oats_green_tea
40,weight_loss,dinner,moong_dal_chilla
23,muscle_gain,lunch,beef_stir_fry
30,weight_loss,breakfast,boiled_eggs_spinach
32,weight_loss,breakfast,black_coffee_omelette
25,maintenance,lunch,dal_roti
19,muscle_gain,breakfast,oatmeal_protein_shake
20,muscle_gain,dinner,paneer_roti
29,weight_loss,dinner,clear_soup_tofu
27,maintenance,breakfast,avocado_toast
37,weight_loss,breakfast,boiled_eggs_spinach
22,muscle_gain,dinner,lentil_stew_rice
34,weight_loss,dinner,roasted_cauliflower
24,maintenance,lunch,mixed_veg_curry_rice
33,weight_loss,lunch,vegetable_dalia
17,muscle_gain,breakfast,paneer_paratha
22,muscle_gain,breakfast,greek_yogurt_nuts
25,maintenance,dinner,roti_vegetables
35,weight_loss,dinner,boiled_vegetables
39,weight_loss,breakfast,fruit_bowl
32,weight_loss,dinner,roasted_cauliflower
21,muscle_gain,lunch,turkey_sandwich
22,maintenance,dinner,cottage_cheese_salad
26,maintenance,breakfast,smoothie_oats
22,maintenance,lunch,dal_roti
20,muscle_gain,breakfast,oatmeal_protein_shake
25,maintenance,breakfast,poha_with_peanuts
18,muscle_gain,breakfast,eggs_milk_banana
27,maintenance,lunch,chickpea_salad
19,muscle_gain,breakfast,peanut_butter_toast
24,maintenance,breakfast,avocado_toast
25,maintenance,breakfast,avocado_toast
18,muscle_gain,lunch,paneer_pulao
35,weight_loss,breakfast,boiled_eggs_spinach
24,maintenance,breakfast,muesli_milk
18,muscle_gain,dinner,paneer_roti
39,weight_loss,dinner,boiled_vegetables
21,muscle_gain,lunch,chicken_rice
34,weight_loss,dinner,boiled_vegetables
21,muscle_gain,lunch,beef_stir_fry
22,maintenance,lunch,quinoa_bowl
26,maintenance,breakfast,avocado_toast
20,muscle_gain,lunch,beef_stir_fry
18,muscle_gain,lunch,lentils_quinoa
23,maintenance,breakfast,oats_fruits
17,muscle_gain,breakfast,eggs_milk_banana
23,maintenance,dinner,baked_fish_veggies
32,weight_loss,dinner,boiled_vegetables
22,muscle_gain,breakfast,peanut_butter_toast
27,maintenance,dinner,baked_fish_veggies
22,muscle_gain,dinner,lentil_stew_rice
30,weight_loss,dinner,moong_dal_chilla
40,weight_loss,lunch,vegetable_dalia
18,muscle_gain,breakfast,oatmeal_protein_shake
27,maintenance,breakfast,poha_with_peanuts
40,weight_loss,dinner,moong_dal_chilla
22,muscle_gain,lunch,beef_stir_fry
25,maintenance,dinner,cottage_cheese_salad
36,weight_loss,dinner,roasted_cauliflower
20,muscle_gain,lunch,paneer_pulao
26,maintenance,dinner,baked_fish_veggies
23,muscle_gain,breakfast,greek_yogurt_nuts
20,muscle_gain,dinner,paneer_roti
19,muscle_gain,lunch,fish_rice
17,muscle_gain,dinner,tofu_steak_rice
18,muscle_gain,dinner,grilled_chicken_sweet_potato
31,weight_loss,breakfast,boiled_eggs_spinach
20,muscle_gain,breakfast,oatmeal_protein_shake
21,muscle_gain,breakfast,greek_yogurt_nuts
21,muscle_gain,dinner,paneer_roti
37,weight_loss,lunch,grilled_chicken_salad
27,maintenance,dinner,tofu_stir_fry
21,muscle_gain,lunch,beef_stir_fry
19,muscle_gain,breakfast,oatmeal_protein_shake
34,weight_loss,lunch,clear_soup_crackers
23,maintenance,breakfast,muesli_milk
22,muscle_gain,dinner,eggs_roti
23,muscle_gain,lunch,lentils_quinoa
21,muscle_gain,lunch,turkey_sandwich
31,weight_loss,lunch,clear_soup_crackers
32,weight_loss,breakfast,black_coffee_omelette
23,maintenance,lunch,chickpea_salad
37,weight_loss,breakfast,boiled_eggs_spinach
27,maintenance,breakfast,poha_with_peanuts
21,muscle_gain,dinner,tofu_steak_rice
23,muscle_gain,breakfast,paneer_paratha
20,muscle_gain,dinner,tofu_steak_rice
18,muscle_gain,dinner,grilled_chicken_sweet_potato
36,weight_loss,lunch,vegetable_dalia
21,muscle_gain,dinner,eggs_roti
23,muscle_gain,dinner,lentil_stew_rice
26,maintenance,breakfast,oats_fruits
30,weight_loss,breakfast,oats_green_tea
27,maintenance,lunch,chickpea_salad
25,maintenance,breakfast,poha_with_peanuts
27,maintenance,lunch,dal_roti
25,maintenance,dinner,roti_vegetables
21,muscle_gain,breakfast,peanut_butter_toast
35,weight_loss,breakfast,oats_green_tea
28,weight_loss,dinner,roasted_cauliflower
17,muscle_gain,breakfast,oatmeal_protein_shake
37,weight_loss,dinner,moong_dal_chilla
31,weight_loss,breakfast,oats_green_tea
18,muscle_gain,dinner,tofu_steak_rice
22,maintenance,dinner,cottage_cheese_salad
23,maintenance,lunch,rice_dal_salad
17,muscle_gain,lunch,paneer_pulao
38,weight_loss,lunch,vegetable_dalia
38,weight_loss,dinner,soup_salad
21,muscle_gain,breakfast,greek_yogurt_nuts
18,muscle_gain,dinner,eggs_roti
17,muscle_gain,breakfast,oatmeal_protein_shake
40,weight_loss,lunch,grilled_chicken_salad
31,weight_loss,dinner,moong_dal_chilla
23,muscle_gain,breakfast,oatmeal_protein_shake
20,muscle_gain,breakfast,paneer_paratha
37,weight_loss,lunch,sprouts_salad
22,muscle_gain,lunch,paneer_pulao
18,muscle_gain,lunch,lentils_quinoa
26,maintenance,dinner,roti_vegetables
26,maintenance,dinner,vegetable_soup
29,weight_loss,lunch,salad_chicken
39,weight_loss,breakfast,oats_green_tea
20,muscle_gain,breakfast,eggs_milk_banana
29,weight_loss,breakfast,fruit_bowl
18,muscle_gain,lunch,lentils_quinoa
30,weight_loss,breakfast,black_coffee_omelette
23,muscle_gain,dinner,lentil_stew_rice
21,muscle_gain,dinner,tofu_steak_rice
23,muscle_gain,dinner,lentil_stew_rice
27,maintenance,dinner,cottage_cheese_salad
23,maintenance,dinner,roti_vegetables
32,weight_loss,dinner,moong_dal_chilla
19,muscle_gain,dinner,tofu_steak_rice
37,weight_loss,dinner,boiled_vegetables
25,maintenance,lunch,rice_dal_salad
24,maintenance,breakfast,poha_with_peanuts
38,weight_loss,breakfast,chia_pudding
24,maintenance,dinner,baked_fish_veggies
38,weight_loss,breakfast,black_coffee_omelette
17,muscle_gain,breakfast,eggs_milk_banana
36,weight_loss,breakfast,chia_pudding
25,maintenance,breakfast,avocado_toast
33,weight_loss,dinner,boiled_vegetables
20,muscle_gain,dinner,paneer_roti
35,weight_loss,dinner,soup_salad
39,weight_loss,breakfast,black_coffee_omelette
28,weight_loss,breakfast,oats_green_tea
26,maintenance,lunch,quinoa_bowl
36,weight_loss,breakfast,chia_pudding
27,maintenance,breakfast,smoothie_oats
39,weight_loss,dinner,roasted_cauliflower
17,muscle_gain,breakfast,greek_yogurt_nuts
29,weight_loss,breakfast,fruit_bowl
27,maintenance,dinner,tofu_stir_fry
25,maintenance,breakfast,smoothie_oats
20,muscle_gain,dinner,paneer_roti
27,maintenance,dinner,cottage_cheese_salad
40,weight_loss,breakfast,black_coffee_omelette
24,maintenance,dinner,roti_vegetables
37,weight_loss,dinner,boiled_vegetables
25,maintenance,dinner,vegetable_soup
20,muscle_gain,dinner,tofu_steak_rice
20,muscle_gain,breakfast,paneer_paratha
28,weight_loss,dinner,soup_salad
20,muscle_gain,lunch,chicken_rice
20,muscle_gain,dinner,paneer_roti
20,muscle_gain,lunch,fish_rice
39,weight_loss,dinner,clear_soup_tofu
29,weight_loss,dinner,soup_salad
18,muscle_gain,dinner,eggs_roti
28,weight_loss,lunch,salad_chicken
24,maintenance,dinner,tofu_stir_fry
25,maintenance,breakfast,poha_with_peanuts
39,weight_loss,dinner,boiled_vegetables
24,maintenance,dinner,cottage_cheese_salad
18,muscle_gain,lunch,chicken_rice
19,muscle_gain,lunch,chicken_rice
30,weight_loss,dinner,clear_soup_tofu
22,muscle_gain,dinner,lentil_stew_rice
19,muscle_gain,dinner,tofu_steak_rice
23,maintenance,breakfast,muesli_milk
24,maintenance,dinner,vegetable_soup
21,muscle_gain,lunch,paneer_pulao
33,weight_loss,breakfast,chia_pudding
17,muscle_gain,lunch,beef_stir_fry
35,weight_loss,breakfast,chia_pudding
39,weight_loss,breakfast,chia_pudding
25,maintenance,breakfast,avocado_toast
23,maintenance,lunch,chickpea_salad
33,weight_loss,lunch,salad_chicken
27,maintenance,lunch,mixed_veg_curry_rice
29,weight_loss,breakfast,boiled_eggs_spinach
28,weight_loss,dinner,clear_soup_tofu
23,muscle_gain,lunch,lentils_quinoa
31,weight_loss,dinner,soup_salad
25,maintenance,dinner,vegetable_soup
18,muscle_gain,dinner,grilled_chicken_sweet_potato
23,maintenance,breakfast,avocado_toast
40,weight_loss,lunch,clear_soup_crackers
23,maintenance,breakfast,avocado_toast
25,maintenance,dinner,baked_fish_veggies
35,weight_loss,dinner,moong_dal_chilla
22,maintenance,breakfast,poha_with_peanuts
23,muscle_gain,lunch,paneer_pulao
28,weight_loss,dinner,soup_salad
39,weight_loss,dinner,moong_dal_chilla
18,muscle_gain,lunch,fish_rice
33,weight_loss,breakfast,oats_green_tea
38,weight_loss,breakfast,chia_pudding
30,weight_loss,lunch,clear_soup_crackers
39,weight_loss,breakfast,fruit_bowl
22,muscle_gain,dinner,lentil_stew_rice
18,muscle_gain,lunch,turkey_sandwich
24,maintenance,dinner,roti_vegetables
38,weight_loss,breakfast,black_coffee_omelette
37,weight_loss,breakfast,fruit_bowl
25,maintenance,lunch,dal_roti
18,muscle_gain,dinner,grilled_chicken_sweet_potato
23,maintenance,dinner,vegetable_soup
34,weight_loss,lunch,sprouts_salad
23,maintenance,dinner,vegetable_soup
30,weight_loss,lunch,salad_chicken
26,maintenance,dinner,roti_vegetables
39,weight_loss,breakfast,black_coffee_omelette
17,muscle_gain,lunch,paneer_pulao
23,maintenance,dinner,baked_fish_veggies
20,muscle_gain,dinner,tofu_steak_rice
38,weight_loss,breakfast,black_coffee_omelette
25,maintenance,breakfast,smoothie_oats
17,muscle_gain,dinner,tofu_steak_rice
40,weight_loss,lunch,grilled_chicken_salad
23,maintenance,breakfast,poha_with_peanuts
31,weight_loss,lunch,vegetable_dalia
21,muscle_gain,dinner,lentil_stew_rice
28,weight_loss,lunch,salad_chicken
34,weight_loss,breakfast,oats_green_tea
21,muscle_gain,lunch,turkey_sandwich
23,muscle_gain,dinner,tofu_steak_rice
36,weight_loss,breakfast,fruit_bowl
18,muscle_gain,lunch,beef_stir_fry
32,weight_loss,dinner,clear_soup_tofu
23,maintenance,breakfast,poha_with_peanuts
36,weight_loss,dinner,moong_dal_chilla
38,weight_loss,lunch,salad_chicken
27,maintenance,lunch,mixed_veg_curry_rice
40,weight_loss,lunch,sprouts_salad
25,maintenance,dinner,roti_vegetables
20,muscle_gain,dinner,grilled_chicken_sweet_potato
25,maintenance,lunch,chickpea_salad
31,weight_loss,breakfast,oats_green_tea
22,maintenance,dinner,tofu_stir_fry
28,weight_loss,lunch,salad_chicken
40,weight_loss,breakfast,oats_green_tea
25,maintenance,lunch,mixed_veg_curry_rice
24,maintenance,lunch,chickpea_salad
24,maintenance,lunch,quinoa_bowl
18,muscle_gain,lunch,lentils_quinoa
31,weight_loss,dinner,roasted_cauliflower
24,maintenance,breakfast,oats_fruits
23,maintenance,breakfast,muesli_milk
40,weight_loss,dinner,soup_salad
36,weight_loss,breakfast,fruit_bowl
19,muscle_gain,lunch,paneer_pulao
20,muscle_gain,dinner,grilled_chicken_sweet_potato
26,maintenance,dinner,baked_fish_veggies
29,weight_loss,lunch,vegetable_dalia
18,muscle_gain,dinner,tofu_steak_rice
25,maintenance,breakfast,smoothie_oats
25,maintenance,dinner,tofu_stir_fry
22,maintenance,lunch,chickpea_salad
23,muscle_gain,breakfast,greek_yogurt_nuts
27,maintenance,breakfast,avocado_toast
23,muscle_gain,breakfast,greek_yogurt_nuts
40,weight_loss,dinner,clear_soup_tofu
23,maintenance,breakfast,avocado_toast
24,maintenance,breakfast,smoothie_oats
19,muscle_gain,breakfast,greek_yogurt_nuts
37,weight_loss,lunch,grilled_chicken_salad
21,muscle_gain,breakfast,eggs_milk_banana
23,muscle_gain,lunch,chicken_rice
40,weight_loss,breakfast,oats_green_tea
25,maintenance,dinner,cottage_cheese_salad
40,weight_loss,lunch,grilled_chicken_salad
23,muscle_gain,dinner,lentil_stew_rice
21,muscle_gain,dinner,tofu_steak_rice
26,maintenance,dinner,roti_vegetables
19,muscle_gain,dinner,tofu_steak_rice
19,muscle_gain,breakfast,oatmeal_protein_shake
23,maintenance,dinner,roti_vegetables
25,maintenance,breakfast,smoothie_oats
19,muscle_gain,dinner,eggs_roti
32,weight_loss,dinner,boiled_vegetables
39,weight_loss,dinner,boiled_vegetables
26,maintenance,breakfast,avocado_toast
39,weight_loss,breakfast,fruit_bowl
20,muscle_gain,lunch,fish_rice
26,maintenance,breakfast,poha_with_peanuts
20,muscle_gain,lunch,fish_rice
17,muscle_gain,dinner,grilled_chicken_sweet_potato
26,maintenance,dinner,roti_vegetables
38,weight_loss,breakfast,fruit_bowl
27,maintenance,lunch,dal_roti
24,maintenance,dinner,baked_fish_veggies
28,weight_loss,breakfast,chia_pudding
29,weight_loss,lunch,clear_soup_crackers
24,maintenance,lunch,dal_roti
21,muscle_gain,lunch,turkey_sandwich
17,muscle_gain,dinner,lentil_stew_rice
27,maintenance,breakfast,avocado_toast
26,maintenance,breakfast,muesli_milk
17,muscle_gain,breakfast,peanut_butter_toast
37,weight_loss,breakfast,fruit_bowl
18,muscle_gain,breakfast,peanut_butter_toast
19,muscle_gain,breakfast,oatmeal_protein_shake
23,maintenance,lunch,chickpea_salad
30,weight_loss,dinner,boiled_vegetables
24,maintenance,breakfast,poha_with_peanuts
27,maintenance,breakfast,oats_fruits
23,maintenance,breakfast,muesli_milk
33,weight_loss,breakfast,chia_pudding
32,weight_loss,lunch,salad_chicken
39,weight_loss,breakfast,black_coffee_omelette
17,muscle_gain,dinner,lentil_stew_rice
28,weight_loss,dinner,moong_dal_chilla
18,muscle_gain,lunch,beef_stir_fry
17,muscle_gain,breakfast,oatmeal_protein_shake
22,muscle_gain,lunch,fish_rice
21,muscle_gain,lunch,chicken_rice
22,muscle_gain,lunch,chicken_rice
23,maintenance,dinner,cottage_cheese_salad
